user_id,assigned_group,personality_type,travel_frequency
96838,A,efficiency-oriented,daily
96839,A,neutral,rarely
96840,B,efficiency-oriented,weekly
96841,B,efficiency-oriented,daily
96842,A,efficiency-oriented,weekly
96843,B,efficiency-oriented,daily
96844,A,efficiency-oriented,daily
96845,B,efficiency-oriented,rarely
96846,B,efficiency-oriented,weekly
96847,A,efficiency-oriented,daily
96848,B,comfort-oriented,weekly
96849,B,efficiency-oriented,daily
96850,B,comfort-oriented,daily
96851,B,comfort-oriented,daily
96852,B,efficiency-oriented,rarely
96853,A,efficiency-oriented,weekly
96854,B,comfort-oriented,weekly
96855,B,efficiency-oriented,daily
96856,B,efficiency-oriented,weekly
96857,B,comfort-oriented,daily
96858,B,efficiency-oriented,daily
96859,A,comfort-oriented,daily
96860,B,efficiency-oriented,daily
96861,A,efficiency-oriented,daily
96862,A,comfort-oriented,daily
96863,B,comfort-oriented,daily
96864,A,neutral,weekly
96865,B,comfort-oriented,daily
96866,B,comfort-oriented,daily
96867,B,efficiency-oriented,weekly
96868,A,efficiency-oriented,daily
96869,A,comfort-oriented,weekly
96870,B,efficiency-oriented,weekly
96871,B,comfort-oriented,daily
96872,A,efficiency-oriented,daily
96873,A,efficiency-oriented,weekly
96874,B,efficiency-oriented,daily
96875,A,comfort-oriented,rarely
96876,B,comfort-oriented,daily
96877,B,efficiency-oriented,daily
96878,B,efficiency-oriented,daily
96879,B,efficiency-oriented,weekly
96880,A,efficiency-oriented,daily
96881,A,neutral,weekly
96882,A,comfort-oriented,daily
96883,A,comfort-oriented,daily
96884,B,comfort-oriented,weekly
96885,A,neutral,daily
96886,A,efficiency-oriented,weekly
96887,A,efficiency-oriented,rarely
96888,A,efficiency-oriented,rarely
96889,A,comfort-oriented,daily
96890,A,efficiency-oriented,daily
96891,B,neutral,weekly
96892,B,comfort-oriented,daily
96893,A,comfort-oriented,daily
96894,B,efficiency-oriented,daily
96895,A,neutral,daily
96896,A,neutral,daily
96897,B,comfort-oriented,weekly
96898,B,comfort-oriented,daily
96899,A,efficiency-oriented,daily
96900,B,efficiency-oriented,weekly
96901,B,comfort-oriented,daily
96902,B,efficiency-oriented,weekly
96903,B,efficiency-oriented,rarely
96904,A,efficiency-oriented,daily
96905,A,efficiency-oriented,daily
96906,A,efficiency-oriented,daily
96907,A,neutral,daily
96908,A,comfort-oriented,daily
96909,A,comfort-oriented,daily
96910,A,efficiency-oriented,daily
96911,A,efficiency-oriented,weekly
96912,B,efficiency-oriented,rarely
96913,A,efficiency-oriented,weekly
96914,B,comfort-oriented,weekly
96915,B,comfort-oriented,rarely
96916,B,efficiency-oriented,weekly
96917,A,efficiency-oriented,rarely
96918,A,comfort-oriented,rarely
96919,B,comfort-oriented,weekly
96920,A,efficiency-oriented,daily
96921,A,efficiency-oriented,weekly
96922,A,efficiency-oriented,weekly
96923,B,comfort-oriented,weekly
96924,A,efficiency-oriented,daily
96925,A,neutral,daily
96926,B,efficiency-oriented,weekly
96927,B,comfort-oriented,daily
96928,B,efficiency-oriented,weekly
96929,A,efficiency-oriented,rarely
96930,A,comfort-oriented,daily
96931,B,efficiency-oriented,weekly
96932,A,comfort-oriented,daily
96933,B,comfort-oriented,rarely
96934,B,efficiency-oriented,daily
96935,A,comfort-oriented,daily
96936,B,efficiency-oriented,rarely
96937,B,comfort-oriented,daily
96938,B,comfort-oriented,weekly
96939,B,comfort-oriented,daily
96940,B,efficiency-oriented,daily
96941,B,efficiency-oriented,daily
96942,B,efficiency-oriented,daily
96943,A,comfort-oriented,daily
96944,A,efficiency-oriented,daily
96945,A,comfort-oriented,daily
96946,B,comfort-oriented,daily
96947,B,efficiency-oriented,weekly
96948,B,comfort-oriented,daily
96949,B,comfort-oriented,rarely
96950,B,efficiency-oriented,daily
96951,B,efficiency-oriented,weekly
96952,A,comfort-oriented,weekly
96953,B,efficiency-oriented,daily
96954,A,comfort-oriented,daily
96955,B,efficiency-oriented,daily
96956,B,efficiency-oriented,daily
96957,A,efficiency-oriented,daily
96958,A,efficiency-oriented,daily
96959,B,neutral,weekly
96960,A,neutral,rarely
96961,B,comfort-oriented,weekly
96962,A,efficiency-oriented,daily
96963,A,comfort-oriented,daily
96964,B,efficiency-oriented,daily
96965,A,efficiency-oriented,daily
96966,B,comfort-oriented,rarely
96967,A,efficiency-oriented,daily
96968,A,efficiency-oriented,weekly
96969,B,neutral,weekly
96970,B,efficiency-oriented,weekly
96971,B,neutral,weekly
96972,A,comfort-oriented,daily
96973,B,efficiency-oriented,daily
96974,B,efficiency-oriented,daily
96975,B,efficiency-oriented,daily
96976,A,comfort-oriented,rarely
96977,B,efficiency-oriented,weekly
96978,B,comfort-oriented,rarely
96979,B,comfort-oriented,weekly
96980,B,comfort-oriented,weekly
96981,A,neutral,daily
96982,B,comfort-oriented,weekly
96983,B,comfort-oriented,daily
96984,B,comfort-oriented,daily
96985,A,neutral,weekly
96986,B,efficiency-oriented,daily
96987,A,efficiency-oriented,weekly
96988,B,comfort-oriented,daily
96989,B,efficiency-oriented,daily
96990,B,efficiency-oriented,weekly
96991,B,efficiency-oriented,daily
96992,B,efficiency-oriented,weekly
96993,B,efficiency-oriented,daily
96994,A,efficiency-oriented,daily
96995,A,neutral,weekly
96996,A,efficiency-oriented,daily
96997,A,comfort-oriented,weekly
96998,B,efficiency-oriented,daily
96999,A,efficiency-oriented,daily
97000,B,comfort-oriented,weekly
97001,B,neutral,daily
97002,B,comfort-oriented,daily
97003,B,neutral,daily
97004,B,neutral,weekly
97005,A,comfort-oriented,daily
97006,A,efficiency-oriented,daily
97007,A,efficiency-oriented,daily
97008,A,neutral,weekly
97009,B,comfort-oriented,daily
97010,B,efficiency-oriented,daily
97011,A,comfort-oriented,daily
97012,B,efficiency-oriented,daily
97013,B,efficiency-oriented,weekly
97014,A,efficiency-oriented,rarely
97015,A,efficiency-oriented,weekly
97016,A,comfort-oriented,daily
97017,B,comfort-oriented,daily
97018,B,neutral,daily
97019,B,comfort-oriented,rarely
97020,B,efficiency-oriented,daily
97021,A,comfort-oriented,daily
97022,B,comfort-oriented,daily
97023,A,efficiency-oriented,daily
97024,B,comfort-oriented,daily
97025,A,comfort-oriented,weekly
97026,A,comfort-oriented,rarely
97027,B,efficiency-oriented,daily
97028,A,efficiency-oriented,daily
97029,B,efficiency-oriented,daily
97030,B,comfort-oriented,daily
97031,B,efficiency-oriented,weekly
97032,B,comfort-oriented,daily
97033,B,comfort-oriented,daily
97034,A,neutral,weekly
97035,A,comfort-oriented,rarely
97036,B,efficiency-oriented,daily
97037,A,comfort-oriented,weekly
97038,A,efficiency-oriented,daily
97039,A,neutral,rarely
97040,A,comfort-oriented,weekly
97041,B,efficiency-oriented,rarely
97042,A,efficiency-oriented,weekly
97043,A,efficiency-oriented,daily
97044,A,neutral,daily
97045,A,comfort-oriented,daily
97046,A,efficiency-oriented,daily
97047,A,efficiency-oriented,daily
97048,B,comfort-oriented,weekly
97049,B,comfort-oriented,weekly
97050,B,comfort-oriented,weekly
97051,A,efficiency-oriented,daily
97052,A,comfort-oriented,daily
97053,A,comfort-oriented,daily
97054,B,efficiency-oriented,weekly
97055,A,efficiency-oriented,daily
97056,A,efficiency-oriented,daily
97057,A,efficiency-oriented,weekly
97058,B,efficiency-oriented,weekly
97059,B,efficiency-oriented,daily
97060,B,comfort-oriented,weekly
97061,B,neutral,daily
97062,A,comfort-oriented,weekly
97063,B,efficiency-oriented,weekly
97064,A,neutral,weekly
97065,B,efficiency-oriented,daily
97066,A,efficiency-oriented,weekly
97067,B,efficiency-oriented,weekly
97068,A,efficiency-oriented,daily
97069,B,comfort-oriented,rarely
97070,B,comfort-oriented,daily
97071,B,neutral,daily
97072,A,comfort-oriented,daily
97073,A,comfort-oriented,daily
97074,B,comfort-oriented,daily
97075,B,efficiency-oriented,daily
97076,A,comfort-oriented,daily
97077,A,neutral,rarely
97078,A,efficiency-oriented,daily
97079,B,comfort-oriented,rarely
97080,B,comfort-oriented,weekly
97081,B,neutral,daily
97082,B,comfort-oriented,weekly
97083,B,neutral,daily
97084,A,efficiency-oriented,weekly
97085,A,efficiency-oriented,daily
97086,A,efficiency-oriented,weekly
97087,A,comfort-oriented,weekly
97088,A,efficiency-oriented,daily
97089,A,efficiency-oriented,daily
97090,A,efficiency-oriented,daily
97091,A,comfort-oriented,daily
97092,B,neutral,daily
97093,A,efficiency-oriented,rarely
97094,B,neutral,daily
97095,B,efficiency-oriented,weekly
97096,B,efficiency-oriented,weekly
97097,B,efficiency-oriented,daily
97098,B,neutral,daily
97099,A,comfort-oriented,daily
97100,B,efficiency-oriented,daily
97101,B,neutral,weekly
97102,A,efficiency-oriented,weekly
97103,A,neutral,daily
97104,B,comfort-oriented,daily
97105,B,neutral,weekly
97106,B,comfort-oriented,daily
97107,A,comfort-oriented,daily
97108,B,efficiency-oriented,daily
97109,A,comfort-oriented,daily
97110,A,efficiency-oriented,weekly
97111,B,efficiency-oriented,daily
97112,A,efficiency-oriented,weekly
97113,A,efficiency-oriented,weekly
97114,B,comfort-oriented,daily
97115,A,comfort-oriented,daily
97116,B,neutral,weekly
97117,A,efficiency-oriented,weekly
97118,A,comfort-oriented,daily
97119,A,efficiency-oriented,weekly
97120,A,efficiency-oriented,rarely
97121,B,comfort-oriented,rarely
97122,A,efficiency-oriented,weekly
97123,A,efficiency-oriented,daily
97124,B,comfort-oriented,daily
97125,A,comfort-oriented,daily
97126,A,efficiency-oriented,daily
97127,B,efficiency-oriented,weekly
97128,A,efficiency-oriented,rarely
97129,B,efficiency-oriented,daily
97130,A,comfort-oriented,daily
97131,B,comfort-oriented,weekly
97132,B,efficiency-oriented,weekly
97133,A,comfort-oriented,daily
97134,A,comfort-oriented,daily
97135,B,efficiency-oriented,daily
97136,B,comfort-oriented,weekly
97137,A,efficiency-oriented,rarely
97138,A,comfort-oriented,daily
97139,A,efficiency-oriented,daily
97140,B,comfort-oriented,daily
97141,A,efficiency-oriented,weekly
97142,A,comfort-oriented,daily
97143,B,efficiency-oriented,daily
97144,A,comfort-oriented,weekly
97145,A,comfort-oriented,daily
97146,B,efficiency-oriented,daily
97147,A,comfort-oriented,daily
97148,A,efficiency-oriented,weekly
97149,B,comfort-oriented,daily
97150,B,comfort-oriented,weekly
97151,A,efficiency-oriented,daily
97152,B,efficiency-oriented,daily
97153,B,efficiency-oriented,daily
97154,A,comfort-oriented,rarely
97155,B,efficiency-oriented,daily
97156,A,comfort-oriented,daily
97157,A,efficiency-oriented,daily
97158,A,comfort-oriented,rarely
97159,B,neutral,daily
97160,B,comfort-oriented,daily
97161,A,efficiency-oriented,weekly
97162,A,efficiency-oriented,rarely
97163,A,efficiency-oriented,weekly
97164,A,neutral,daily
97165,B,comfort-oriented,daily
97166,B,efficiency-oriented,weekly
97167,B,efficiency-oriented,weekly
97168,A,comfort-oriented,daily
97169,A,efficiency-oriented,rarely
97170,A,comfort-oriented,daily
97171,A,efficiency-oriented,rarely
97172,B,comfort-oriented,daily
97173,A,efficiency-oriented,weekly
97174,A,comfort-oriented,daily
97175,A,efficiency-oriented,daily
97176,A,efficiency-oriented,daily
97177,A,efficiency-oriented,weekly
97178,B,comfort-oriented,weekly
97179,B,neutral,daily
97180,A,comfort-oriented,daily
97181,A,efficiency-oriented,daily
97182,B,efficiency-oriented,daily
97183,A,efficiency-oriented,daily
97184,A,comfort-oriented,weekly
97185,A,efficiency-oriented,daily
97186,A,comfort-oriented,daily
97187,B,comfort-oriented,daily
97188,A,efficiency-oriented,weekly
97189,B,neutral,weekly
97190,A,comfort-oriented,weekly
97191,A,comfort-oriented,daily
97192,B,comfort-oriented,weekly
97193,B,comfort-oriented,daily
97194,B,efficiency-oriented,weekly
97195,A,comfort-oriented,daily
97196,B,comfort-oriented,daily
97197,B,efficiency-oriented,daily
97198,A,efficiency-oriented,daily
97199,A,comfort-oriented,rarely
97200,B,efficiency-oriented,weekly
97201,A,neutral,daily
97202,B,neutral,weekly
97203,B,comfort-oriented,daily
97204,B,comfort-oriented,weekly
97205,A,efficiency-oriented,daily
97206,A,neutral,weekly
97207,B,efficiency-oriented,daily
97208,B,comfort-oriented,daily
97209,A,comfort-oriented,weekly
97210,B,efficiency-oriented,daily
97211,A,comfort-oriented,daily
97212,A,efficiency-oriented,daily
97213,B,comfort-oriented,weekly
97214,B,efficiency-oriented,daily
97215,B,efficiency-oriented,daily
97216,B,efficiency-oriented,daily
97217,A,efficiency-oriented,daily
97218,B,comfort-oriented,daily
97219,B,efficiency-oriented,weekly
97220,A,efficiency-oriented,weekly
97221,B,efficiency-oriented,daily
97222,B,comfort-oriented,daily
97223,A,efficiency-oriented,rarely
97224,B,efficiency-oriented,weekly
97225,B,comfort-oriented,daily
97226,B,efficiency-oriented,rarely
97227,A,comfort-oriented,daily
97228,B,efficiency-oriented,rarely
97229,B,comfort-oriented,daily
97230,A,comfort-oriented,rarely
97231,B,efficiency-oriented,daily
97232,A,neutral,daily
97233,A,efficiency-oriented,daily
97234,B,efficiency-oriented,daily
97235,B,neutral,weekly
97236,A,efficiency-oriented,rarely
97237,B,comfort-oriented,daily
97238,A,efficiency-oriented,weekly
97239,A,comfort-oriented,weekly
97240,A,comfort-oriented,daily
97241,A,comfort-oriented,daily
97242,B,neutral,daily
97243,B,efficiency-oriented,weekly
97244,A,neutral,daily
97245,A,efficiency-oriented,weekly
97246,A,efficiency-oriented,weekly
97247,B,efficiency-oriented,weekly
97248,A,efficiency-oriented,weekly
97249,A,neutral,weekly
97250,A,efficiency-oriented,weekly
97251,A,efficiency-oriented,daily
97252,B,neutral,weekly
97253,A,efficiency-oriented,daily
97254,A,efficiency-oriented,weekly
97255,B,comfort-oriented,weekly
97256,A,comfort-oriented,rarely
97257,A,comfort-oriented,weekly
97258,B,efficiency-oriented,weekly
97259,A,efficiency-oriented,daily
97260,B,comfort-oriented,daily
97261,A,comfort-oriented,daily
97262,B,comfort-oriented,daily
97263,B,neutral,daily
97264,B,neutral,daily
97265,A,efficiency-oriented,weekly
97266,A,comfort-oriented,daily
97267,B,comfort-oriented,daily
97268,B,efficiency-oriented,daily
97269,B,efficiency-oriented,daily
97270,B,comfort-oriented,weekly
97271,B,comfort-oriented,daily
97272,A,comfort-oriented,weekly
97273,B,efficiency-oriented,daily
97274,A,comfort-oriented,daily
97275,A,efficiency-oriented,weekly
97276,B,efficiency-oriented,daily
97277,B,efficiency-oriented,daily
97278,B,comfort-oriented,daily
97279,A,comfort-oriented,daily
97280,A,efficiency-oriented,daily
97281,B,efficiency-oriented,daily
97282,A,comfort-oriented,weekly
97283,B,comfort-oriented,daily
97284,B,efficiency-oriented,daily
97285,B,efficiency-oriented,rarely
97286,A,efficiency-oriented,daily
97287,A,efficiency-oriented,daily
97288,A,comfort-oriented,daily
97289,A,comfort-oriented,daily
97290,B,efficiency-oriented,weekly
97291,A,comfort-oriented,daily
97292,A,comfort-oriented,weekly
97293,B,efficiency-oriented,weekly
97294,A,neutral,daily
97295,B,neutral,daily
97296,B,comfort-oriented,weekly
97297,A,efficiency-oriented,daily
97298,A,efficiency-oriented,daily
97299,A,efficiency-oriented,daily
97300,B,efficiency-oriented,daily
97301,B,comfort-oriented,daily
97302,A,efficiency-oriented,daily
97303,B,efficiency-oriented,daily
97304,A,comfort-oriented,daily
97305,B,neutral,daily
97306,B,neutral,weekly
97307,B,efficiency-oriented,weekly
97308,B,efficiency-oriented,daily
97309,B,comfort-oriented,daily
97310,A,comfort-oriented,weekly
97311,B,comfort-oriented,daily
97312,B,efficiency-oriented,daily
97313,B,comfort-oriented,daily
97314,B,efficiency-oriented,daily
97315,B,efficiency-oriented,daily
97316,A,efficiency-oriented,daily
97317,A,comfort-oriented,daily
97318,A,neutral,weekly
97319,A,comfort-oriented,daily
97320,B,efficiency-oriented,daily
97321,B,neutral,daily
97322,A,efficiency-oriented,daily
97323,B,comfort-oriented,daily
97324,B,comfort-oriented,daily
97325,A,efficiency-oriented,daily
97326,B,efficiency-oriented,weekly
97327,A,comfort-oriented,daily
97328,B,comfort-oriented,daily
97329,B,comfort-oriented,weekly
97330,A,comfort-oriented,weekly
97331,A,efficiency-oriented,daily
97332,A,comfort-oriented,daily
97333,B,neutral,daily
97334,B,efficiency-oriented,daily
97335,A,neutral,weekly
97336,B,comfort-oriented,daily
97337,B,comfort-oriented,weekly
97338,A,comfort-oriented,daily
97339,B,efficiency-oriented,daily
97340,A,efficiency-oriented,daily
97341,B,efficiency-oriented,daily
97342,B,neutral,weekly
97343,A,efficiency-oriented,daily
97344,A,comfort-oriented,rarely
97345,B,efficiency-oriented,daily
97346,B,comfort-oriented,daily
97347,A,efficiency-oriented,daily
97348,A,efficiency-oriented,rarely
97349,A,efficiency-oriented,weekly
97350,B,comfort-oriented,weekly
97351,A,efficiency-oriented,weekly
97352,A,efficiency-oriented,daily
97353,A,neutral,weekly
97354,B,efficiency-oriented,weekly
97355,A,efficiency-oriented,daily
97356,A,efficiency-oriented,weekly
97357,A,efficiency-oriented,daily
97358,A,comfort-oriented,daily
97359,B,efficiency-oriented,weekly
97360,A,efficiency-oriented,weekly
97361,A,efficiency-oriented,weekly
97362,B,efficiency-oriented,weekly
97363,B,comfort-oriented,daily
97364,B,efficiency-oriented,daily
97365,B,efficiency-oriented,daily
97366,A,comfort-oriented,daily
97367,B,comfort-oriented,weekly
97368,A,efficiency-oriented,daily
97369,A,efficiency-oriented,daily
97370,B,efficiency-oriented,daily
97371,B,efficiency-oriented,weekly
97372,A,comfort-oriented,weekly
97373,A,efficiency-oriented,daily
97374,B,comfort-oriented,weekly
97375,B,comfort-oriented,weekly
97376,B,comfort-oriented,daily
97377,A,efficiency-oriented,weekly
97378,A,efficiency-oriented,daily
97379,A,comfort-oriented,weekly
97380,A,efficiency-oriented,daily
97381,A,efficiency-oriented,weekly
97382,B,comfort-oriented,daily
97383,B,comfort-oriented,daily
97384,A,comfort-oriented,daily
97385,B,efficiency-oriented,weekly
97386,B,comfort-oriented,weekly
97387,B,efficiency-oriented,weekly
97388,B,comfort-oriented,weekly
97389,A,neutral,weekly
97390,A,efficiency-oriented,daily
97391,A,efficiency-oriented,daily
97392,A,efficiency-oriented,daily
97393,A,comfort-oriented,rarely
97394,A,neutral,daily
97395,B,efficiency-oriented,daily
97396,B,efficiency-oriented,daily
97397,B,efficiency-oriented,daily
